group_id,week,day,timestamp,avg_engagement,participation_equality,ai_intervention,intervention_type,meeting_duration,active_speakers,off_topic_minutes
GRP001,3,4,2025-07-17 11:04:15.504651,7.323415548215709,7.730748736349824,True,Encourage idea sharing,86.04929548606064,2,1.4640246440510696
GRP001,3,5,2025-07-18 11:04:15.504655,7.780543094148897,4.466156530694558,False,,96.61760464428914,4,3.8066781628736583
GRP001,3,6,2025-07-19 11:04:15.504659,8.500234753930709,5.041095114708026,False,,65.33063797439789,4,5.53554575284868
GRP001,3,7,2025-07-20 11:04:15.504663,10.0,7.635990515393273,True,Prompt quiet member,88.88461844684588,2,1.652428520287922
GRP001,4,1,2025-07-21 11:04:15.504667,8.12587592607815,7.468032745773842,True,Suggest break,91.62553685534056,2,1.1970233156917613
GRP001,4,2,2025-07-22 11:04:15.504672,8.7354106564975,9.073048096475414,True,Prompt quiet member,102.18276241814354,3,5.239469385408418
GRP001,4,3,2025-07-23 11:04:15.504675,6.85930907841984,4.689283960677625,False,,91.45993511946715,3,9.226854960309858
GRP001,4,4,2025-07-24 11:04:15.504679,8.4360938156599,10.0,False,,97.86635678788744,2,0.466744897715109
GRP001,4,5,2025-07-25 11:04:15.504683,6.867036811663373,7.342514878135482,False,,100.07472092424851,3,6.167775345468045
GRP001,4,6,2025-07-26 11:04:15.504687,9.3058804217269,7.135013637153777,True,Suggest break,53.27589253793407,4,1.0116148622131982
GRP001,4,7,2025-07-27 11:04:15.504692,10.0,7.294837583478055,True,Redirect discussion,106.72647445991103,4,1.374185025841579
GRP001,5,1,2025-07-28 11:04:15.504696,9.078434931972192,8.120888277447085,True,Redirect discussion,108.38152965975537,3,4.0507658383112535
GRP001,5,2,2025-07-29 11:04:15.504700,7.151670546973619,7.652661509384232,False,,101.99188226562987,3,1.8169093479589338
GRP001,5,3,2025-07-30 11:04:15.504704,8.412175712219089,8.629207874856322,True,Suggest break,72.03064036417925,2,0.8496008524262127
GRP001,5,4,2025-07-31 11:04:15.504709,9.145891596233023,8.019882778119982,True,Prompt quiet member,93.95157844102816,3,3.961213086672902
GRP001,5,5,2025-08-01 11:04:15.504712,7.469967649505827,8.02664944880043,False,,117.80415098034626,3,0.9608815422728965
GRP001,5,6,2025-08-02 11:04:15.504717,8.40651305082099,8.251165429528745,True,Redirect discussion,82.56574193414198,4,0.14121472540822042
GRP001,5,7,2025-08-03 11:04:15.504721,6.309224080756687,6.884974887345661,False,,100.59385508713461,2,16.88088915942053
GRP001,6,1,2025-08-04 11:04:15.504724,5.337109311006939,5.830205718211343,False,,32.23457589614551,3,0.5583725029919596
GRP001,6,2,2025-08-05 11:04:15.504728,7.851923176960204,4.985457885738338,False,,101.9985745999241,2,4.832501422528819
GRP001,6,3,2025-08-06 11:04:15.504732,6.340179568878009,7.425785696573846,False,,76.22666490074114,2,26.359659883683328
GRP001,6,4,2025-08-07 11:04:15.504736,8.999145381158122,7.930331223105568,True,Suggest break,77.7319467291812,4,2.3563589398563667
GRP001,6,5,2025-08-08 11:04:15.504740,7.137036376214246,6.823530070693403,False,,75.42536637251193,4,28.564399433999675
GRP001,6,6,2025-08-09 11:04:15.504743,8.02432580369562,8.585969412179512,False,,108.99108270882647,3,3.743737779397671
GRP001,6,7,2025-08-10 11:04:15.504747,6.6961360178609866,8.032831610134375,True,Redirect discussion,87.42985038288388,4,0.43288836412282716
GRP001,7,1,2025-08-11 11:04:15.504751,8.687243325938557,5.04483046091096,False,,53.9603912483996,2,8.787888755452666
GRP001,7,2,2025-08-12 11:04:15.504755,10.0,8.17608762087816,True,Prompt quiet member,86.51372589930504,2,1.3130294420763213
GRP001,7,3,2025-08-13 11:04:15.504760,8.540408664798294,7.016870744980697,True,Encourage idea sharing,93.66719839558311,4,0.02438966049755524
GRP001,7,4,2025-08-14 11:04:15.504764,7.791603021771556,6.631873593364934,True,Encourage idea sharing,131.21117233232104,3,3.7203817747996184
GRP001,7,5,2025-08-15 11:04:15.504768,7.467234552588081,5.400098061390206,False,,81.13435497616979,4,6.684799390123954
GRP001,7,6,2025-08-16 11:04:15.504771,6.438236743167719,3.345954515682925,False,,81.10108479750657,4,2.508307700792891
GRP001,7,7,2025-08-17 11:04:15.504775,10.0,7.664741809072066,True,Prompt quiet member,110.79809374792153,4,2.330367869362041
GRP001,8,1,2025-08-18 11:04:15.504779,5.581036216263585,6.1899153754301235,False,,88.2331468198181,4,5.069538156672787
GRP001,8,2,2025-08-19 11:04:15.504783,8.605619523583796,7.913143058013961,False,,95.98585160812983,2,5.062214460021356
GRP001,8,3,2025-08-20 11:04:15.504787,6.731407878276979,7.05259278871287,False,,66.17419721424388,3,6.686259595713725
GRP001,8,4,2025-08-21 11:04:15.504791,10.0,8.309228264866189,True,Encourage idea sharing,82.69356897375782,2,0.14784585373802417
GRP001,8,5,2025-08-22 11:04:15.504795,7.72161636703789,5.5962609001825285,False,,115.97622649694104,4,1.7586899061504941
GRP001,8,6,2025-08-23 11:04:15.504799,10.0,7.362471213854447,True,Prompt quiet member,100.73305505054572,4,0.3825857629100438
GRP001,8,7,2025-08-24 11:04:15.504803,7.839052231328152,5.738220984885225,False,,74.36574958776063,4,0.10583709225807564
GRP002,1,1,2025-06-30 11:04:15.504807,10.0,7.594563929144431,True,Redirect discussion,61.56378666516312,3,0.46055603791180705
GRP002,1,2,2025-07-01 11:04:15.504812,10.0,7.459503320180506,True,Prompt quiet member,102.833748743093,4,1.5113312553729448
GRP002,1,3,2025-07-02 11:04:15.504816,8.969552504671599,5.834722654429785,False,,108.55680256162475,3,19.55270286358609
GRP002,1,4,2025-07-03 11:04:15.504820,10.0,8.796641000848322,True,Prompt quiet member,101.86858346387218,3,2.137011781496099
GRP002,1,5,2025-07-04 11:04:15.504824,7.062056724548538,5.54118549899149,False,,69.10381611957934,2,2.893782704616665
GRP002,1,6,2025-07-05 11:04:15.504828,6.930093379182429,8.318159460181421,True,Redirect discussion,80.32377736917807,4,0.43997330378772953
GRP002,1,7,2025-07-06 11:04:15.504832,8.755955791634983,8.852589770031436,True,Prompt quiet member,107.2094697671949,4,3.951893478399391
GRP002,2,1,2025-07-07 11:04:15.504836,6.800307073717274,8.056344055037558,False,,73.7270928788065,2,3.0859285392605713
GRP002,2,2,2025-07-08 11:04:15.504840,9.95660883499081,8.73030501493393,True,Redirect discussion,113.4694771497065,4,0.39064039524789174
GRP002,2,3,2025-07-09 11:04:15.504844,7.891529605016022,6.845467486241513,False,,88.11256499929237,4,6.472769270301935
GRP002,2,4,2025-07-10 11:04:15.504848,8.632619759463772,8.669091215004073,True,Suggest break,114.76566142867271,4,2.639527237294353
GRP002,2,5,2025-07-11 11:04:15.504852,7.525525892083274,10.0,False,,111.50866126210076,2,3.55004825034203
GRP002,2,6,2025-07-12 11:04:15.504857,8.798230195179944,8.802673296883626,True,Suggest break,97.62316769765556,3,2.022804309749709
GRP002,2,7,2025-07-13 11:04:15.504861,6.753146166011036,7.517134994941184,False,,84.9906392201618,3,1.4163183367893346
GRP002,3,1,2025-07-14 11:04:15.504864,7.476451817027431,6.4864651140709615,False,,72.989590915814,2,8.048964094508742
GRP002,3,2,2025-07-15 11:04:15.504868,8.612541419643017,8.775869832697111,True,Redirect discussion,118.93007871893155,2,0.4165708012669001
GRP002,3,3,2025-07-16 11:04:15.504872,8.935957783974782,5.885325643520926,False,,87.31965666654165,2,7.156265334138119
GRP002,3,4,2025-07-17 11:04:15.504876,8.292697550934584,7.314953455017326,True,Redirect discussion,80.91620883376969,2,4.185471224353278
GRP002,3,5,2025-07-18 11:04:15.504881,8.879069336179867,7.880291051508317,True,Prompt quiet member,94.49369451503772,2,0.9936011989118629
GRP002,3,6,2025-07-19 11:04:15.504885,10.0,7.599275560175908,True,Prompt quiet member,113.33097181954011,3,0.19520501797971207
GRP002,3,7,2025-07-20 11:04:15.504889,8.036473561064641,10.0,True,Redirect discussion,78.71504802685223,3,1.7349239341762885
GRP002,4,1,2025-07-21 11:04:15.504893,7.721461563836445,9.591973395854591,False,,127.7322929217882,2,4.625240663537059
GRP002,4,2,2025-07-22 11:04:15.504897,10.0,8.82268886093331,True,Encourage idea sharing,78.97628567342933,2,1.379329232519219
GRP002,4,3,2025-07-23 11:04:15.504901,8.839082464038434,5.826101632886113,False,,108.95651605674432,3,3.6414791660759405
GRP002,4,4,2025-07-24 11:04:15.504905,9.247596782985958,8.045072432576225,True,Prompt quiet member,75.66355358794391,2,0.18554774320512346
GRP002,4,5,2025-07-25 11:04:15.504909,5.260156059512328,7.520089370130025,False,,62.690759556156394,3,6.652654534548504
GRP002,4,6,2025-07-26 11:04:15.504913,6.270975810804954,9.581138849501283,False,,114.42067391050706,3,0.6297223224301701
GRP002,4,7,2025-07-27 11:04:15.504916,8.198517244162339,8.52111399528741,False,,83.91552237656373,4,2.421185851424566
GRP002,5,1,2025-07-28 11:04:15.504921,10.0,7.80892046257098,True,Prompt quiet member,67.60765133421978,2,0.8144672081772699
GRP002,5,2,2025-07-29 11:04:15.504924,6.866667762904873,7.957158487873736,False,,52.08070317385422,4,14.123980180792614
GRP002,5,3,2025-07-30 11:04:15.504928,7.704358034594873,6.100945247197636,False,,58.10593865466409,2,10.307232165577965
GRP002,5,4,2025-07-31 11:04:15.504932,8.758289365768238,8.046311157822847,True,Redirect discussion,117.80999562481493,2,1.3193043951075851
GRP002,5,5,2025-08-01 11:04:15.504936,7.4669821139392365,9.458377395004616,False,,123.2251842909574,2,7.251773494836926
GRP002,5,6,2025-08-02 11:04:15.504939,6.951484492096474,7.332167723255299,False,,68.04275283301553,2,0.7271759976393737
GRP002,5,7,2025-08-03 11:04:15.504943,8.419296334061627,8.64039983582646,False,,87.99691847040094,3,1.517063656781916
GRP002,6,1,2025-08-04 11:04:15.504947,8.9331027269984,8.023109523769199,True,Prompt quiet member,73.19437138685743,3,2.849224507194322
GRP002,6,2,2025-08-05 11:04:15.504951,8.63894805680756,7.983101119165944,True,Prompt quiet member,89.57265411303128,4,0.06838304987589966
GRP002,6,3,2025-08-06 11:04:15.504956,8.154168128867367,7.295178886806445,True,Prompt quiet member,54.743350323146096,2,4.601839874017654
GRP002,6,4,2025-08-07 11:04:15.504960,7.801526476929559,8.61275137416328,True,Encourage idea sharing,58.74908286226915,3,2.6247571261462808
GRP002,6,5,2025-08-08 11:04:15.504964,6.865136787184446,5.134400724055968,False,,101.34111034776205,2,4.165843710739791
GRP002,6,6,2025-08-09 11:04:15.504967,8.05971597892023,6.746537776553774,False,,57.69736368188981,2,0.6057322178781008
GRP002,6,7,2025-08-10 11:04:15.504971,10.0,7.766532009865086,True,Encourage idea sharing,102.65923503019653,2,1.647526970233589
GRP002,7,1,2025-08-11 11:04:15.504975,6.960508754129663,5.276267271532404,False,,91.23359699695943,3,9.835555820775436
GRP002,7,2,2025-08-12 11:04:15.504979,7.145350511824141,7.028473270364936,False,,97.58964114331015,3,0.42629372734834137
GRP002,7,3,2025-08-13 11:04:15.504982,9.67380577511222,5.191791482021589,False,,31.572990330107856,4,0.9062578881090823
GRP002,7,4,2025-08-14 11:04:15.504986,6.961943737135341,9.815013933950002,False,,125.39724841353933,2,3.9420373715189623
GRP002,7,5,2025-08-15 11:04:15.504990,7.769149460329387,7.617597647016692,True,Suggest break,86.3420711779032,2,0.10670994701689866
GRP002,7,6,2025-08-16 11:04:15.504994,10.0,8.681981767551585,True,Prompt quiet member,75.8193257667059,4,0.8015972209434284
GRP002,7,7,2025-08-17 11:04:15.504998,6.887476737087639,6.984005473992193,False,,122.49356916939121,2,1.1463191739354421
GRP002,8,1,2025-08-18 11:04:15.505002,8.823139665419461,8.453977547784872,True,Encourage idea sharing,89.36163010713275,4,2.956928744365557
GRP002,8,2,2025-08-19 11:04:15.505006,10.0,8.055616069127499,True,Prompt quiet member,153.86215135689721,4,0.22292194903320883
GRP002,8,3,2025-08-20 11:04:15.505011,10.0,9.24757831708057,True,Redirect discussion,78.6371534033133,2,6.675130324104196
GRP002,8,4,2025-08-21 11:04:15.505015,8.416785503486635,8.935383147660161,True,Redirect discussion,76.63711828922013,3,1.7235736818792897
GRP002,8,5,2025-08-22 11:04:15.505019,10.0,8.812312171336346,True,Redirect discussion,86.16357083586722,4,1.5229756749107624
GRP002,8,6,2025-08-23 11:04:15.505024,9.158501053257933,7.68516013414603,True,Prompt quiet member,110.59921635162323,3,3.8923299610267246
GRP002,8,7,2025-08-24 11:04:15.505028,7.1813437943778915,7.525138232171905,False,,79.06985210982491,3,11.221095570920664
GRP003,1,1,2025-06-30 11:04:15.505032,7.90357822640572,8.538879252474768,True,Suggest break,131.2504983848629,2,0.1743080506673147
GRP003,1,2,2025-07-01 11:04:15.505036,6.2189605028948725,7.087281445798947,False,,94.82476275310697,3,3.5180766404091806
GRP003,1,3,2025-07-02 11:04:15.505040,9.130616228630009,7.350085177482495,True,Suggest break,98.56614194415297,3,4.272917248176111
GRP003,1,4,2025-07-03 11:04:15.505044,6.073186461143958,6.41712208684662,False,,90.65448983081416,2,3.7475255732925157
GRP003,1,5,2025-07-04 11:04:15.505048,8.969518932189603,8.460637053265732,True,Encourage idea sharing,93.88768603154672,4,0.4150619883105383
GRP003,1,6,2025-07-05 11:04:15.505052,8.71168771805027,8.443354335642736,True,Prompt quiet member,126.15752317598381,4,0.7547763012227929
GRP003,1,7,2025-07-06 11:04:15.505056,10.0,8.105545178407136,True,Suggest break,47.56290201982811,2,1.3632771081697286
GRP003,2,1,2025-07-07 11:04:15.505060,6.770613615486681,6.05245641171133,False,,109.85377077825584,2,0.954359594706478
GRP003,2,2,2025-07-08 11:04:15.505064,10.0,8.008854320664243,True,Suggest break,82.66351176370625,3,0.3062370681216703
GRP003,2,3,2025-07-09 11:04:15.505069,7.189906539894693,8.810872880495884,True,Encourage idea sharing,115.14119913378187,4,1.940061230697862
GRP003,2,4,2025-07-10 11:04:15.505073,8.697973077777553,6.152569530922928,False,,98.07460180673219,4,5.027551885048863
GRP003,2,5,2025-07-11 11:04:15.505077,9.157182595822007,7.567946939891777,True,Suggest break,113.89348288656043,4,0.14436981013908864
GRP003,2,6,2025-07-12 11:04:15.505081,7.795987170083329,7.9928760210367376,True,Redirect discussion,101.7338760295055,3,0.6549982787574946
GRP003,2,7,2025-07-13 11:04:15.505085,9.118048698644948,9.010036800843068,True,Prompt quiet member,51.27769372642757,4,0.4781505203293716
GRP003,3,1,2025-07-14 11:04:15.505090,9.407970288372686,8.343665425551677,True,Suggest break,97.01260198547118,3,3.1065626868274028
GRP003,3,2,2025-07-15 11:04:15.505094,8.980979610208063,8.867386132592127,True,Suggest break,95.45395587059869,2,1.6439649757727608
GRP003,3,3,2025-07-16 11:04:15.505098,8.280458146465522,6.601049380426139,False,,70.50941390658717,4,3.0842491240149776
GRP003,3,4,2025-07-17 11:04:15.505102,7.6689941118333,8.450896410141965,False,,95.0587362853016,3,0.5867189981337926
GRP003,3,5,2025-07-18 11:04:15.505106,8.656200630290064,8.12757337415667,True,Prompt quiet member,96.63960661138029,4,0.6571118298280387
GRP003,3,6,2025-07-19 11:04:15.505109,7.72859961573488,6.147166650799058,False,,105.01173707671553,3,12.082698923069854
GRP003,3,7,2025-07-20 11:04:15.505113,10.0,7.451649038364323,True,Prompt quiet member,111.71964232350064,3,3.5368047432098155
GRP003,4,1,2025-07-21 11:04:15.505118,9.598018344798355,8.47161158705507,True,Suggest break,77.08457298726863,2,1.5560967419345106
GRP003,4,2,2025-07-22 11:04:15.505121,7.231840821153778,6.276024805822703,False,,89.61160788224535,4,1.7924204741859722
GRP003,4,3,2025-07-23 11:04:15.505125,7.13618426059887,4.3904344915862294,False,,105.58468068627215,4,1.7827969781233706
GRP003,4,4,2025-07-24 11:04:15.505129,10.0,8.116440625170021,True,Prompt quiet member,86.62356553619979,2,3.165380471725468
GRP003,4,5,2025-07-25 11:04:15.505134,8.866195255392627,7.612969620971708,True,Prompt quiet member,90.72126782939254,3,3.5601383086534786
GRP003,4,6,2025-07-26 11:04:15.505138,8.006360730338704,8.980158103825943,True,Encourage idea sharing,100.0218833987969,2,4.223580741509883
GRP003,4,7,2025-07-27 11:04:15.505142,10.0,6.751974077381936,True,Suggest break,76.24132266325644,3,1.1404293797662677
GRP003,5,1,2025-07-28 11:04:15.505147,10.0,8.090041188297846,True,Suggest break,109.05749094405877,2,1.8683472575305777
GRP003,5,2,2025-07-29 11:04:15.505152,10.0,7.3884648982656,True,Prompt quiet member,105.65740487162692,3,1.4363711938048278
GRP003,5,3,2025-07-30 11:04:15.505155,7.204725014244062,5.535130107025712,False,,133.4188543499563,4,15.032050656159715
GRP003,5,4,2025-07-31 11:04:15.505160,9.528476511784078,8.688914923719633,True,Redirect discussion,135.81767848157526,2,0.14714715699226008
GRP003,5,5,2025-08-01 11:04:15.505164,8.757215565645433,7.143981991023434,True,Encourage idea sharing,77.76461818189429,2,0.3017018210759944
GRP003,5,6,2025-08-02 11:04:15.505168,8.845458530037927,6.545716218851205,True,Suggest break,99.04066689171538,3,0.6589068558228242
GRP003,5,7,2025-08-03 11:04:15.505173,7.55314752550255,7.033958800428055,True,Suggest break,83.81581845900273,2,3.2449012188512922
GRP003,6,1,2025-08-04 11:04:15.505177,8.337485381402486,10.0,True,Encourage idea sharing,97.5470140552646,2,1.0117260531493366
GRP003,6,2,2025-08-05 11:04:15.505181,7.283412253282039,7.119794942356534,False,,74.96061336522362,2,0.6042797243533146
GRP003,6,3,2025-08-06 11:04:15.505185,8.043143355908375,8.185153595387145,True,Encourage idea sharing,111.52292625280026,3,2.4230610241850203
GRP003,6,4,2025-08-07 11:04:15.505189,6.649911879707445,4.529428411080759,False,,53.9372064748811,2,11.908736913559572
GRP003,6,5,2025-08-08 11:04:15.505193,7.485047649395124,9.425058995663575,True,Prompt quiet member,108.4249536982069,4,6.204876787596312
GRP003,6,6,2025-08-09 11:04:15.505197,8.107622688431725,8.317434409588438,True,Encourage idea sharing,122.24441256510849,3,0.24317772291362602
GRP003,6,7,2025-08-10 11:04:15.505201,8.576207179038638,5.5515591753227405,False,,45.81696761822598,2,2.302667240593697
GRP003,7,1,2025-08-11 11:04:15.505204,7.246643713406766,5.319230709273224,False,,87.3748606581539,3,0.41788647782379895
GRP003,7,2,2025-08-12 11:04:15.505208,7.592222259550522,7.567886136543912,False,,86.6338353207586,4,5.521733194204588
GRP003,7,3,2025-08-13 11:04:15.505212,6.191521107068585,8.916398569619405,False,,88.02823735431477,2,5.054326549630213
GRP003,7,4,2025-08-14 11:04:15.505216,9.125981571156315,8.807150880097558,True,Suggest break,97.63077125178663,2,0.2569362740519941
GRP003,7,5,2025-08-15 11:04:15.505220,8.263915590986196,5.084410689019007,False,,92.17119411553047,2,0.05887836307241012
GRP003,7,6,2025-08-16 11:04:15.505224,6.64069842369226,10.0,True,Encourage idea sharing,80.28697647818656,3,0.08944893251182512
GRP003,7,7,2025-08-17 11:04:15.505228,7.69182767039688,5.258487288611063,False,,115.31415681729402,3,5.2819561062585505
GRP003,8,1,2025-08-18 11:04:15.505232,8.19607943399599,8.87648121157356,True,Encourage idea sharing,126.80434269683983,4,0.6442190399602585
GRP003,8,2,2025-08-19 11:04:15.505236,8.60572296854695,7.663503832738684,True,Suggest break,117.84930600128658,2,3.4566948684437455
GRP003,8,3,2025-08-20 11:04:15.505240,7.199944182481257,4.071038107002915,False,,76.13626345527162,2,4.3637471492504165
GRP003,8,4,2025-08-21 11:04:15.505246,9.733962297435944,9.026036963473326,True,Suggest break,112.53410273655166,3,0.9385770084815598
GRP003,8,5,2025-08-22 11:04:15.505251,8.088864467593417,7.428476596310645,True,Suggest break,81.39686728816326,4,0.05155430879335332
GRP003,8,6,2025-08-23 11:04:15.505255,9.072370495343531,8.893525716184934,False,,78.75663946843396,4,2.635019740558731
GRP003,8,7,2025-08-24 11:04:15.505259,9.304084932497949,7.253275049386774,True,Suggest break,57.422196328509706,4,0.49152629844849655
GRP004,1,1,2025-06-30 11:04:15.505263,9.026984935918486,6.76039136456161,False,,95.60322317639213,4,5.828157192596624
GRP004,1,2,2025-07-01 11:04:15.505267,7.444835990499426,5.0800029282186445,False,,90.10985100486786,3,16.623599942560745
GRP004,1,3,2025-07-02 11:04:15.505270,6.929153683522564,6.145421164210147,False,,87.80780392148338,4,0.15722522362918268
GRP004,1,4,2025-07-03 11:04:15.505274,6.182225426362984,6.257282991151149,False,,53.924371564436434,4,11.517086346607716
GRP004,1,5,2025-07-04 11:04:15.505278,8.922492461319422,7.932944408195191,True,Redirect discussion,113.46249275173282,3,8.271979192000565
GRP004,1,6,2025-07-05 11:04:15.505282,7.943570630637713,4.49050022109002,False,,60.27445940099412,4,2.080510688152398
GRP004,1,7,2025-07-06 11:04:15.505286,7.638761539702987,9.586011999588074,True,Suggest break,134.62600292385264,3,2.8701442766129914
GRP004,2,1,2025-07-07 11:04:15.505290,9.350873214913914,7.349278394743239,True,Suggest break,72.53180731824384,3,0.4328916542202438
GRP004,2,2,2025-07-08 11:04:15.505295,8.562182128849688,6.616560151699369,True,Encourage idea sharing,104.95820512235068,4,1.7372290472451453
GRP004,2,3,2025-07-09 11:04:15.505298,7.29376441624405,5.137753203213798,False,,85.89425817023798,3,2.56897347427876
GRP004,2,4,2025-07-10 11:04:15.505302,10.0,8.451439452497857,False,,129.16694908441187,3,4.846618216599771
GRP004,2,5,2025-07-11 11:04:15.505306,7.824586581090649,8.175884584383319,True,Encourage idea sharing,78.64588431562629,4,1.566251367505949
GRP004,2,6,2025-07-12 11:04:15.505310,9.538334179676205,9.068629059951476,True,Prompt quiet member,91.95966306941791,3,0.28002433815246186
GRP004,2,7,2025-07-13 11:04:15.505314,7.065884317395824,7.220182083454174,False,,76.6902917061957,2,10.481538129752245
GRP004,3,1,2025-07-14 11:04:15.505319,10.0,8.176589749052017,True,Suggest break,112.52100501544336,2,1.7770180938484998
GRP004,3,2,2025-07-15 11:04:15.505323,8.21429934567347,7.525805927988046,True,Redirect discussion,102.79574663591075,2,0.9772820856047518
GRP004,3,3,2025-07-16 11:04:15.505327,7.061840119457367,10.0,True,Redirect discussion,111.12113618132103,3,7.899381582671365
GRP004,3,4,2025-07-17 11:04:15.505331,9.86486482694913,7.930481739533207,True,Encourage idea sharing,98.29397057461773,3,6.24927533039587
GRP004,3,5,2025-07-18 11:04:15.505336,10.0,8.07898137307719,True,Encourage idea sharing,86.10183439294639,3,3.7542276220651862
GRP004,3,6,2025-07-19 11:04:15.505339,8.860524116240477,6.5971185119094615,False,,110.07133120366571,2,3.571164541230529
GRP004,3,7,2025-07-20 11:04:15.505343,9.884449029195101,8.185032994843281,True,Prompt quiet member,82.22963093822229,2,2.327723196267317
GRP004,4,1,2025-07-21 11:04:15.505347,8.642352436211763,8.451733643370929,False,,81.80078992294453,2,2.2214106120466734
GRP004,4,2,2025-07-22 11:04:15.505351,7.790147692543047,8.889914777906206,True,Encourage idea sharing,109.06250090752174,2,0.6980355170098412
GRP004,4,3,2025-07-23 11:04:15.505356,9.873223840754845,8.772526595806312,True,Prompt quiet member,98.42759622196165,3,2.930006695456033
GRP004,4,4,2025-07-24 11:04:15.505360,8.881848491041355,8.76664307776085,True,Encourage idea sharing,97.02896415083165,4,0.18555714478983149
GRP004,4,5,2025-07-25 11:04:15.505364,8.784180285979712,5.569638005826947,False,,89.51944283838792,3,2.6173851741266763
GRP004,4,6,2025-07-26 11:04:15.505368,6.689786070030742,6.583221993926723,False,,74.15160158000077,4,8.257428550377401
GRP004,4,7,2025-07-27 11:04:15.505372,7.130446164433152,6.845286180815233,False,,102.1721488471348,2,1.7802733813930103
GRP004,5,1,2025-07-28 11:04:15.505376,7.501446570434669,5.574367053397713,False,,103.1849133686481,3,0.2576561474802323
GRP004,5,2,2025-07-29 11:04:15.505379,8.62508416515187,6.557953440485704,False,,75.80855414093551,2,1.749848046900245
GRP004,5,3,2025-07-30 11:04:15.505383,6.577029180255242,5.390145348336703,False,,106.58949683863497,4,1.9393223202862477
GRP004,5,4,2025-07-31 11:04:15.505386,7.267408633472636,4.488810436353699,False,,87.34966640916207,4,5.114872309857724
GRP004,5,5,2025-08-01 11:04:15.505390,9.21060762529869,9.28852687667092,True,Suggest break,63.823592017617756,3,0.26231568850462134
GRP004,5,6,2025-08-02 11:04:15.505395,9.511411901082134,9.949991063499365,True,Suggest break,64.19271030914328,2,1.960506106303654
GRP004,5,7,2025-08-03 11:04:15.505398,7.751591298329551,6.0625457215519285,False,,106.14245193274621,3,8.644903569908596
GRP004,6,1,2025-08-04 11:04:15.505402,6.331744560354638,7.154872626314296,False,,117.39417555939562,4,3.671615900233151
GRP004,6,2,2025-08-05 11:04:15.505408,9.216417347760771,8.179540550246404,True,Redirect discussion,54.61848190221764,2,0.6689159933274842
GRP004,6,3,2025-08-06 11:04:15.505412,8.92854035699705,7.699047974222746,True,Encourage idea sharing,90.30757962744211,4,0.6463962198195594
GRP004,6,4,2025-08-07 11:04:15.505416,8.684121682113988,8.860078611734107,True,Redirect discussion,72.65739568578199,2,0.7603847902394995
GRP004,6,5,2025-08-08 11:04:15.505420,7.172429520096198,5.633691440232534,False,,104.57369594433831,3,1.8796377264691988
GRP004,6,6,2025-08-09 11:04:15.505423,6.914163603321303,7.193841993502887,False,,93.8717982273509,4,2.8441933627164815
GRP004,6,7,2025-08-10 11:04:15.505427,7.2284869545914985,7.93407998311797,False,,88.6890478643799,3,2.4522465688125656
